Name,UniqueName,WAR,wRC+,ROI_Contact,ROI_Power,ROI_Speed,ROI_Defense,ROI_Discipline,Best_Tool,Best_ROI,Contact,Power,Speed,Defense,Discipline
Brady House,Brady House (2025),-0.2627601478758236,55.72122148966096,10.01381691183013,12.707390555930301,-2.1586050567884802,-1.4608819994272237,-2.10286489053461,Power,12.707390555930301,42.688296125581545,45.98283993833291,47.470334984437066,54.92610887818648,31.948406930238228
Cole Young,Cole Young (2025),-0.2723826946107294,79.5539790843098,10.186649940160924,10.097691390216161,-4.589872025839719,-4.53085404039587,-5.09169810413818,Contact,10.186649940160924,50.69425519129796,42.6604008703057,48.5736258887077,40.05969496352223,59.80894372011764
Jose Herrera,Jose Herrera (2025),-0.2734904561537671,56.7756944710274,9.506052239481905,9.075181860282346,-7.221616069345214,-7.29466339672292,-7.987019812479646,Contact,9.506052239481905,44.56596107582867,30.997406915879328,43.52094289608756,50.34582259061967,64.56007175425115
Travis d'Arnaud,Travis d'Arnaud (2025),-0.3083244706427296,64.29827203827708,10.794275983648008,12.340171201537123,0.6797056000459153,0.6970047205410077,0.5708257885018367,Power,12.340171201537123,33.43626792024756,45.8479996832875,41.40550962317006,47.45585533578546,39.76011600709596
Santiago Espinal,Santiago Espinal (2025),-0.3249177901054667,57.9563003876187,8.743589272611887,10.812052382749728,-7.223548595602755,-7.3166992744137405,-7.720872820140924,Power,10.812052382749728,61.453497579876085,31.18229967005777,46.63116969619968,53.127059169869526,54.72312939724656
Jorge Soler,Jorge Soler (2025),-0.3348874994069768,88.46527191800769,10.157098696428712,10.556949272634386,-1.39662781100617,-1.1799071852811425,-1.170400613993806,Power,10.556949272634386,39.07569795540582,54.8673233169671,42.82916891206898,40.39991983224228,52.9794127087424
Nathaniel Lowe,Nathaniel Lowe (2025),-0.3404609954372168,91.28891612582942,9.662333916061533,10.984894708969385,0.21883613822404935,0.25785511405432754,0.46073813122202134,Power,10.984894708969385,48.00496795437519,50.07701847458779,40.73172172054362,39.18443862767751,56.6412304980219
Tyler O'Neill,Tyler O'Neill (2025),-0.3442279911193917,90.55675741847487,10.271336122010696,9.859712726244927,-2.427270164635796,-1.8344947582990168,-2.1650674467393762,Contact,10.271336122010696,43.371479507607454,55.293092154468624,52.38895455673886,41.1412025652949,52.54558712257392
Dylan Carlson,Dylan Carlson (2025),-0.3602690272298453,73.92294328804984,10.657145026968594,10.294186227938482,-4.6601928814277445,-4.912677930454752,-5.260392382056839,Contact,10.657145026968594,48.23712322123452,42.89029150136648,45.00017455952688,46.578707551339306,55.70602018013014
Ryan Mountcastle,Ryan Mountcastle (2025),-0.3707098575138651,81.33424534261013,9.129938765707328,11.432787180334898,-1.6701286256400136,-1.2387922999797885,-1.4610974996096857,Power,11.432787180334898,43.450432938497855,54.6538301341042,47.61609449752635,46.089257031262,31.743264554753846
Max Muncy (ATH),Max Muncy (ATH) (2025),-0.3746132303885179,72.37992964195858,9.452534324863677,12.093484012017754,-1.0218373194335062,-0.8044116269727727,-0.9115541336580215,Power,12.093484012017754,37.18722237757899,50.64880306784768,44.17884998999598,42.86884838720806,41.4395794280094
Eric Wagaman,Eric Wagaman (2025),-0.3845145428134809,85.09391400354646,9.554452689726654,10.935352531517479,-0.7676656658161932,-0.4267218439206752,-0.45506999951513677,Power,10.935352531517479,55.12693849237773,51.514170073010845,47.59194136016357,42.43964731036643,49.77992529390784
Randal Grichuk,Randal Grichuk (2025),-0.4257769966033276,81.52831587934055,9.094942514487908,12.239785377951431,-1.102733534942126,-0.8968709011989268,-0.7375090215656548,Power,12.239785377951431,55.42950064314968,58.25470125482238,46.6741620514429,43.4812070962444,44.52364603061124
Michael Massey,Michael Massey (2025),-0.4266434824855098,56.76327441638973,10.524035354103503,13.401125920921478,-6.5164411146171135,-6.589986991024703,-7.016775652822113,Power,13.401125920921478,57.18363496986041,37.9606460443074,44.80909129516107,53.0751240006767,36.01727184703945
Nolan Jones,Nolan Jones (2025),-0.4397688356507307,71.98035354106455,10.803750840957216,9.758586915199148,-2.5804473553544787,-1.8353168114076839,-2.4636297415889588,Contact,10.803750840957216,43.18114464516478,48.00754742856591,48.951271126367686,47.746212803779535,53.02390600300965
Robert Hassell III,Robert Hassell III (2025),-0.4572019843468727,58.09566127476531,11.687505828735812,11.104371370341171,-2.223862166847934,-1.777552231497387,-2.485998019607753,Contact,11.687505828735812,41.59063686665847,44.75183404050317,54.17399037842187,47.332340562266346,42.012384006433145
Alexander Canario,Alexander Canario (2025),-0.458345358256732,68.36028923912913,10.401409152677383,11.328711972611629,-1.9941428197575812,-1.4653710539561304,-1.9455768217770006,Power,11.328711972611629,31.94994260320928,49.79626575478724,47.20221089055493,50.339913885375225,42.12152303472517
Jonah Heim,Jonah Heim (2025),-0.4809683289438891,69.08806935847792,10.946116204792675,11.246985479676091,-4.269449326713468,-4.462828576712553,-4.732582638613583,Power,11.246985479676091,47.41644577619715,43.35335564049029,43.52487299925532,45.493257645490246,47.09731497137763
Nick Castellanos,Nick Castellanos (2025),-0.5763975715012044,89.74261933234901,9.190487613661492,12.119211201585992,-1.2705893896240223,-0.8100492196930643,-1.1714560007282422,Power,12.119211201585992,46.01371570995577,46.89646972957677,47.82876295129716,29.10873558715337,30.60526521138507
Riley Adams,Riley Adams (2025),-0.5818971082668442,56.84457627093877,10.112093058668005,11.325976797977795,-2.108587474125997,-1.7068075679264754,-1.8054114659800322,Power,11.325976797977795,31.910846643710165,56.431316618211845,47.28471944558885,44.46707705464618,43.631715900462055
Michael Conforto,Michael Conforto (2025),-0.5982248908195809,83.02554549659959,9.375288760566557,10.367166437737167,-1.0994785766065158,-0.7358516009330093,-0.9824070474816448,Power,10.367166437737167,45.23650454719488,50.4439333534834,43.56787558983759,37.245450984788135,58.74226720542545
Drew Waters,Drew Waters (2025),-0.6133562368782546,66.00853734841552,11.776272764844244,11.490258603628103,-7.1122053670997305,-7.118702495633277,-7.755328753173935,Contact,11.776272764844244,41.695028504300815,37.5649058741823,50.796305693999805,45.564151825452136,36.982973798896126
Abraham Toro,Abraham Toro (2025),-0.6807811823738064,77.32052316386951,9.878206601329085,13.547681518518383,-4.074803377397031,-4.391369139121328,-4.502349470828887,Power,13.547681518518383,57.05143543357708,42.51445428787828,44.00585200981563,44.17795221451404,42.658361770081925
Tyler Freeman,Tyler Freeman (2025),-0.7554944155995347,90.78101645968604,9.974757013497031,10.243546572145599,-4.6807293886539965,-4.659944548700426,-5.052891361676352,Power,10.243546572145599,70.3194317636899,41.83590891184949,46.95674632978337,30.53926358284837,56.80315186204862
Joc Pederson,Joc Pederson (2025),-0.7816602376758854,76.2780592995955,9.888854433370097,9.591016777713072,-1.835621469734989,-1.1920666235477029,-1.4620784343505346,Contact,9.888854433370097,45.58295868554579,52.20905889193885,48.01599304012667,44.7525831726901,58.18811318093741
Logan O'Hoppe,Logan O'Hoppe (2025),-0.7859215837261173,71.7464247990253,9.307265565848054,11.980650656810452,0.2716534168850932,0.28509115672015156,0.4609093306965002,Power,11.980650656810452,36.77188424974253,56.48241616851905,41.69253885676943,33.96225251337973,39.0355367289377
Edouard Julien,Edouard Julien (2025),-0.7943688796364298,80.5067774010295,9.517583419134647,10.162011364010825,0.28457522109446015,0.3309535888599124,0.5982431810319407,Power,10.162011364010825,47.01121685606564,48.634509668833495,38.27316265827814,38.76923629355262,59.6585382294431
Oswald Peraza,Oswald Peraza (2025),-0.8009078564555036,32.28451059559483,11.514015765613879,11.633669586370706,-5.543735490454479,-5.304984805220049,-6.205209733387743,Power,11.633669586370706,31.475096231601867,42.98805445980381,59.95629976211531,53.87005098524513,42.138311129123096
Orlando Arcia,Orlando Arcia (2025),-0.8454216019012917,33.468280074366554,11.070088537712449,12.409407041712134,-7.242366390958749,-7.357564332202484,-7.802532955929775,Power,12.409407041712134,45.59088935850234,38.80056793302931,44.23438778132734,53.90973719871352,39.28635312768908
Trey Sweeney,Trey Sweeney (2025),-0.8991078558030574,52.72521883682253,12.356275839125717,10.677784841471794,-5.369830527507517,-5.366387517409271,-5.871541950901502,Contact,12.356275839125717,37.77213217731701,42.14534105809284,49.83415036669835,44.568662626772806,45.73290855263182
Alex Verdugo,Alex Verdugo (2025),-0.9342631468002968,66.16088641589307,10.189098315688417,10.434997979905107,-5.272262618226971,-5.443742341890302,-5.728317460951512,Power,10.434997979905107,62.96492244036627,39.82321660281232,45.937120466745725,41.9453767736467,57.930364010616536
Anthony Santander,Anthony Santander (2025),-0.9460280845365224,60.79944767388719,11.121583743664178,10.886373977153458,-0.6904863740797418,-0.5004868870370917,-0.7099668422863755,Contact,11.121583743664178,40.71104258923673,45.71320393509894,42.12833380157844,44.98628702395805,51.21132071325452
Keibert Ruiz,Keibert Ruiz (2025),-1.0118423025962608,65.2899413097469,9.884701476943569,13.118018577065941,-4.709670313315419,-5.154997639388247,-5.165285044962283,Power,13.118018577065941,65.46086308165222,37.18845397028596,38.84355835298887,36.59355182558036,38.26747826625124
Kyle Farmer,Kyle Farmer (2025),-1.0480326073175297,65.22341151090158,10.699677625479936,12.861316307360665,-3.321231803006894,-3.93070435366302,-3.796149457321319,Power,12.861316307360665,50.6872940681744,42.387674285526,40.87701717647887,42.46908114433698,44.57500651444181
Jordan Walker,Jordan Walker (2025),-1.254228284221637,66.00093088909124,10.52528161784108,11.295382584393032,-2.782825568130013,-2.19253256541042,-2.614179959499093,Power,11.295382584393032,32.98015166928474,53.83368831212173,51.75045887970316,39.6640719939639,43.52472072977588
Josh Rojas,Josh Rojas (2025),-1.294531321261449,44.28552307845098,11.032682668095072,10.19541866024572,-6.137389874687919,-6.4743139550325415,-6.731036172324851,Contact,11.032682668095072,46.33394289127976,39.78291580421071,46.56438270549143,42.93491601205347,55.60919677754519
LaMonte Wade Jr.,LaMonte Wade Jr. (2025),-1.5585467941791675,52.28974450746653,11.128507443722967,9.125657112997512,-5.95217641021882,-5.874285323595081,-6.591910109441003,Contact,11.128507443722967,45.29879365228802,39.190043743227946,48.4650440034263,40.13604487163716,62.98002435309368
Jac Caglianone,Jac Caglianone (2025),-1.5682936649974737,46.1993112824252,9.58027713173899,11.39184671677416,-2.2917176568734234,-1.7074875304398514,-2.05323243287037,Power,11.39184671677416,42.63449441568615,51.88406916660416,49.28600352039038,38.53637971243594,42.81355977558314
Michael Toglia,Michael Toglia (2025),-2.163360604465697,53.57862083331448,10.605990188035948,10.220921652094123,-2.081974862165569,-1.497744735731997,-1.8089636429970044,Contact,10.605990188035948,26.552575704737706,52.6115379526572,49.04982868026895,33.988831480401785,46.31762007424927
