target,outer_fold,model,alpha,inner_fold,mae,selected
war_rate,B,M1 PCA 5 tools + age + PA,13.89495494373136,mean,1.5016125712357309,True
war_rate,B,M1 PCA 5 tools + age + PA,19.306977288832496,0,1.3568572658524072,False
war_rate,B,M1 PCA 5 tools + age + PA,19.306977288832496,1,1.570008429614019,False
war_rate,B,M1 PCA 5 tools + age + PA,19.306977288832496,2,1.4156834773009652,False
war_rate,B,M1 PCA 5 tools + age + PA,19.306977288832496,3,1.567478319641026,False
war_rate,B,M1 PCA 5 tools + age + PA,19.306977288832496,4,1.5983005013344427,False
war_rate,B,M1 PCA 5 tools + age + PA,19.306977288832496,mean,1.501665598748572,False
war_rate,B,M1 PCA 5 tools + age + PA,26.82695795279722,0,1.357729145468659,False
war_rate,B,M1 PCA 5 tools + age + PA,26.82695795279722,1,1.5728814551287384,False
war_rate,B,M1 PCA 5 tools + age + PA,26.82695795279722,2,1.4149595417353096,False
war_rate,B,M1 PCA 5 tools + age + PA,26.82695795279722,3,1.5643675730982471,False
war_rate,B,M1 PCA 5 tools + age + PA,26.82695795279722,4,1.5996979613875981,False
war_rate,B,M1 PCA 5 tools + age + PA,26.82695795279722,mean,1.5019271353637103,False
war_rate,B,M1 PCA 5 tools + age + PA,37.27593720314938,0,1.359625666351187,False
war_rate,B,M1 PCA 5 tools + age + PA,37.27593720314938,1,1.5770757879436827,False
war_rate,B,M1 PCA 5 tools + age + PA,37.27593720314938,2,1.4144008837037017,False
war_rate,B,M1 PCA 5 tools + age + PA,37.27593720314938,3,1.5605668615758705,False
war_rate,B,M1 PCA 5 tools + age + PA,37.27593720314938,4,1.6015511934138036,False
war_rate,B,M1 PCA 5 tools + age + PA,37.27593720314938,mean,1.5026440785976491,False
war_rate,B,M1 PCA 5 tools + age + PA,51.794746792312125,0,1.3630403599439604,False
war_rate,B,M1 PCA 5 tools + age + PA,51.794746792312125,1,1.5829214798133717,False
war_rate,B,M1 PCA 5 tools + age + PA,51.794746792312125,2,1.414201670964628,False
war_rate,B,M1 PCA 5 tools + age + PA,51.794746792312125,3,1.5558225234206684,False
war_rate,B,M1 PCA 5 tools + age + PA,51.794746792312125,4,1.6041708635658165,False
war_rate,B,M1 PCA 5 tools + age + PA,51.794746792312125,mean,1.5040313795416889,False
war_rate,B,M1 PCA 5 tools + age + PA,71.96856730011514,0,1.3687057291503548,False
war_rate,B,M1 PCA 5 tools + age + PA,71.96856730011514,1,1.590909407480222,False
war_rate,B,M1 PCA 5 tools + age + PA,71.96856730011514,2,1.4147179562828323,False
war_rate,B,M1 PCA 5 tools + age + PA,71.96856730011514,3,1.549806493293249,False
war_rate,B,M1 PCA 5 tools + age + PA,71.96856730011514,4,1.6079268252642638,False
war_rate,B,M1 PCA 5 tools + age + PA,71.96856730011514,mean,1.5064132822941843,False
war_rate,B,M1 PCA 5 tools + age + PA,100.0,0,1.3766180788152942,False
war_rate,B,M1 PCA 5 tools + age + PA,100.0,1,1.601188243123034,False
war_rate,B,M1 PCA 5 tools + age + PA,100.0,2,1.416636985496203,False
war_rate,B,M1 PCA 5 tools + age + PA,100.0,3,1.542428723576266,False
war_rate,B,M1 PCA 5 tools + age + PA,100.0,4,1.6131728740909494,False
war_rate,B,M1 PCA 5 tools + age + PA,100.0,mean,1.5100089810203492,False
war_rate,B,M1 PCA 5 tools + age + PA,138.9495494373136,0,1.3881017443827752,False
war_rate,B,M1 PCA 5 tools + age + PA,138.9495494373136,1,1.6140054660608685,False
war_rate,B,M1 PCA 5 tools + age + PA,138.9495494373136,2,1.41885181687196,False
war_rate,B,M1 PCA 5 tools + age + PA,138.9495494373136,3,1.5361071513658955,False
war_rate,B,M1 PCA 5 tools + age + PA,138.9495494373136,4,1.619604722567089,False
war_rate,B,M1 PCA 5 tools + age + PA,138.9495494373136,mean,1.5153341802497178,False
war_rate,B,M1 PCA 5 tools + age + PA,193.06977288832496,0,1.4030471677742402,False
war_rate,B,M1 PCA 5 tools + age + PA,193.06977288832496,1,1.6295215289628797,False
war_rate,B,M1 PCA 5 tools + age + PA,193.06977288832496,2,1.4238707199507283,False
war_rate,B,M1 PCA 5 tools + age + PA,193.06977288832496,3,1.5305773625235652,False
war_rate,B,M1 PCA 5 tools + age + PA,193.06977288832496,4,1.6293818952382637,False
war_rate,B,M1 PCA 5 tools + age + PA,193.06977288832496,mean,1.5232797348899354,False
war_rate,B,M1 PCA 5 tools + age + PA,268.26957952797216,0,1.4232742602596504,False
war_rate,B,M1 PCA 5 tools + age + PA,268.26957952797216,1,1.6480537097004115,False
war_rate,B,M1 PCA 5 tools + age + PA,268.26957952797216,2,1.4315376994865963,False
war_rate,B,M1 PCA 5 tools + age + PA,268.26957952797216,3,1.5247702378508983,False
war_rate,B,M1 PCA 5 tools + age + PA,268.26957952797216,4,1.6426174356927277,False
war_rate,B,M1 PCA 5 tools + age + PA,268.26957952797216,mean,1.5340506685980568,False
war_rate,B,M1 PCA 5 tools + age + PA,372.7593720314938,0,1.4483686526995638,False
war_rate,B,M1 PCA 5 tools + age + PA,372.7593720314938,1,1.6701272789025459,False
war_rate,B,M1 PCA 5 tools + age + PA,372.7593720314938,2,1.4454995411135132,False
war_rate,B,M1 PCA 5 tools + age + PA,372.7593720314938,3,1.5213223736239183,False
war_rate,B,M1 PCA 5 tools + age + PA,372.7593720314938,4,1.6593143061892401,False
war_rate,B,M1 PCA 5 tools + age + PA,372.7593720314938,mean,1.5489264305057562,False
war_rate,B,M1 PCA 5 tools + age + PA,517.9474679231203,0,1.4784486111323807,False
war_rate,B,M1 PCA 5 tools + age + PA,517.9474679231203,1,1.695566407214566,False
war_rate,B,M1 PCA 5 tools + age + PA,517.9474679231203,2,1.4614232282678001,False
war_rate,B,M1 PCA 5 tools + age + PA,517.9474679231203,3,1.5204918402737368,False
war_rate,B,M1 PCA 5 tools + age + PA,517.9474679231203,4,1.6806179261376233,False
war_rate,B,M1 PCA 5 tools + age + PA,517.9474679231203,mean,1.5673096026052213,False
war_rate,B,M1 PCA 5 tools + age + PA,719.6856730011514,0,1.5148037019724203,False
war_rate,B,M1 PCA 5 tools + age + PA,719.6856730011514,1,1.7244112589804905,False
war_rate,B,M1 PCA 5 tools + age + PA,719.6856730011514,2,1.4815121893588306,False
war_rate,B,M1 PCA 5 tools + age + PA,719.6856730011514,3,1.5223060498464143,False
war_rate,B,M1 PCA 5 tools + age + PA,719.6856730011514,4,1.7044630922323607,False
war_rate,B,M1 PCA 5 tools + age + PA,719.6856730011514,mean,1.5894992584781034,False
war_rate,B,M1 PCA 5 tools + age + PA,1000.0,0,1.5564914377312333,False
war_rate,B,M1 PCA 5 tools + age + PA,1000.0,1,1.754898876425382,False
war_rate,B,M1 PCA 5 tools + age + PA,1000.0,2,1.5028190777761232,False
war_rate,B,M1 PCA 5 tools + age + PA,1000.0,3,1.52587271890253,False
war_rate,B,M1 PCA 5 tools + age + PA,1000.0,4,1.7283317752345622,False
war_rate,B,M1 PCA 5 tools + age + PA,1000.0,mean,1.6136827772139661,False
war_rate,B,M1 PCA 5 tools + age + PA,1389.495494373136,0,1.5967253342613672,False
war_rate,B,M1 PCA 5 tools + age + PA,1389.495494373136,1,1.7872735954718417,False
war_rate,B,M1 PCA 5 tools + age + PA,1389.495494373136,2,1.525487954023546,False
war_rate,B,M1 PCA 5 tools + age + PA,1389.495494373136,3,1.5352972505895544,False
war_rate,B,M1 PCA 5 tools + age + PA,1389.495494373136,4,1.7509374153067372,False
war_rate,B,M1 PCA 5 tools + age + PA,1389.495494373136,mean,1.6391443099306091,False
war_rate,B,M1 PCA 5 tools + age + PA,1930.6977288832495,0,1.6327171566626895,False
war_rate,B,M1 PCA 5 tools + age + PA,1930.6977288832495,1,1.8175543279530646,False
war_rate,B,M1 PCA 5 tools + age + PA,1930.6977288832495,2,1.5492746395550345,False
war_rate,B,M1 PCA 5 tools + age + PA,1930.6977288832495,3,1.5494175185487256,False
war_rate,B,M1 PCA 5 tools + age + PA,1930.6977288832495,4,1.7737966426640337,False
war_rate,B,M1 PCA 5 tools + age + PA,1930.6977288832495,mean,1.6645520570767096,False
war_rate,B,M1 PCA 5 tools + age + PA,2682.695795279722,0,1.6638753362403265,False
war_rate,B,M1 PCA 5 tools + age + PA,2682.695795279722,1,1.8470095148785464,False
war_rate,B,M1 PCA 5 tools + age + PA,2682.695795279722,2,1.570820860941261,False
war_rate,B,M1 PCA 5 tools + age + PA,2682.695795279722,3,1.5627897163099578,False
war_rate,B,M1 PCA 5 tools + age + PA,2682.695795279722,4,1.7941823067262395,False
war_rate,B,M1 PCA 5 tools + age + PA,2682.695795279722,mean,1.687735547019266,False
war_rate,B,M1 PCA 5 tools + age + PA,3727.593720314938,0,1.689652366427306,False
war_rate,B,M1 PCA 5 tools + age + PA,3727.593720314938,1,1.8727649550254024,False
war_rate,B,M1 PCA 5 tools + age + PA,3727.593720314938,2,1.5888214295476955,False
war_rate,B,M1 PCA 5 tools + age + PA,3727.593720314938,3,1.573819072005026,False
war_rate,B,M1 PCA 5 tools + age + PA,3727.593720314938,4,1.81207240142878,False
war_rate,B,M1 PCA 5 tools + age + PA,3727.593720314938,mean,1.7074260448868421,False
war_rate,B,M1 PCA 5 tools + age + PA,5179.474679231202,0,1.7102323543225553,False
war_rate,B,M1 PCA 5 tools + age + PA,5179.474679231202,1,1.8932607783799251,False
war_rate,B,M1 PCA 5 tools + age + PA,5179.474679231202,2,1.603016072906761,False
war_rate,B,M1 PCA 5 tools + age + PA,5179.474679231202,3,1.5837410361945614,False
war_rate,B,M1 PCA 5 tools + age + PA,5179.474679231202,4,1.8267218278133475,False
war_rate,B,M1 PCA 5 tools + age + PA,5179.474679231202,mean,1.72339441392343,False
war_rate,B,M1 PCA 5 tools + age + PA,7196.856730011514,0,1.7268672058769465,False
war_rate,B,M1 PCA 5 tools + age + PA,7196.856730011514,1,1.9092165604099023,False
war_rate,B,M1 PCA 5 tools + age + PA,7196.856730011514,2,1.6139502667556975,False
war_rate,B,M1 PCA 5 tools + age + PA,7196.856730011514,3,1.592010023334715,False
war_rate,B,M1 PCA 5 tools + age + PA,7196.856730011514,4,1.8380910808719988,False
war_rate,B,M1 PCA 5 tools + age + PA,7196.856730011514,mean,1.7360270274498517,False
war_rate,B,M1 PCA 5 tools + age + PA,10000.0,0,1.7397446886534835,False
war_rate,B,M1 PCA 5 tools + age + PA,10000.0,1,1.9213744599444096,False
war_rate,B,M1 PCA 5 tools + age + PA,10000.0,2,1.6222274892319706,False
war_rate,B,M1 PCA 5 tools + age + PA,10000.0,3,1.598591840238532,False
war_rate,B,M1 PCA 5 tools + age + PA,10000.0,4,1.846728403659234,False
war_rate,B,M1 PCA 5 tools + age + PA,10000.0,mean,1.745733376345526,False
war_rate,B,M1 JointVAE 5 tools,0.001,0,1.5048177921622803,False
war_rate,B,M1 JointVAE 5 tools,0.001,1,1.6856091263062787,False
war_rate,B,M1 JointVAE 5 tools,0.001,2,1.5001235079590423,False
war_rate,B,M1 JointVAE 5 tools,0.001,3,1.589324707091743,False
war_rate,B,M1 JointVAE 5 tools,0.001,4,1.6495375785550497,False
war_rate,B,M1 JointVAE 5 tools,0.001,mean,1.5858825424148786,False
war_rate,B,M1 JointVAE 5 tools,0.0013894954943731374,0,1.504817756815971,False
war_rate,B,M1 JointVAE 5 tools,0.0013894954943731374,1,1.6856092780109455,False
war_rate,B,M1 JointVAE 5 tools,0.0013894954943731374,2,1.5001234323332562,False
war_rate,B,M1 JointVAE 5 tools,0.0013894954943731374,3,1.5893244901495296,False
war_rate,B,M1 JointVAE 5 tools,0.0013894954943731374,4,1.6495375948385427,False
war_rate,B,M1 JointVAE 5 tools,0.0013894954943731374,mean,1.585882510429649,False
war_rate,B,M1 JointVAE 5 tools,0.0019306977288832496,0,1.5048177077028122,False
war_rate,B,M1 JointVAE 5 tools,0.0019306977288832496,1,1.6856094888031363,False
war_rate,B,M1 JointVAE 5 tools,0.0019306977288832496,2,1.5001233272516643,False
war_rate,B,M1 JointVAE 5 tools,0.0019306977288832496,3,1.5893241887101721,False
war_rate,B,M1 JointVAE 5 tools,0.0019306977288832496,4,1.649537617464265,False
war_rate,B,M1 JointVAE 5 tools,0.0019306977288832496,mean,1.5858824659864101,False
war_rate,B,M1 JointVAE 5 tools,0.0026826957952797246,0,1.5048176394610313,False
war_rate,B,M1 JointVAE 5 tools,0.0026826957952797246,1,1.6856097816964686,False
war_rate,B,M1 JointVAE 5 tools,0.0026826957952797246,2,1.5001231812414533,False
war_rate,B,M1 JointVAE 5 tools,0.0026826957952797246,3,1.5893237698632223,False
war_rate,B,M1 JointVAE 5 tools,0.0026826957952797246,4,1.6495376489023765,False
war_rate,B,M1 JointVAE 5 tools,0.0026826957952797246,mean,1.5858824042329105,False
war_rate,B,M1 JointVAE 5 tools,0.003727593720314938,0,1.5048175446407968,False
war_rate,B,M1 JointVAE 5 tools,0.003727593720314938,1,1.6856101886676016,False
war_rate,B,M1 JointVAE 5 tools,0.003727593720314938,2,1.5001229783612848,False
war_rate,B,M1 JointVAE 5 tools,0.003727593720314938,3,1.5893231878805174,False
war_rate,B,M1 JointVAE 5 tools,0.003727593720314938,4,1.6495376925850516,False
war_rate,B,M1 JointVAE 5 tools,0.003727593720314938,mean,1.5858823184270505,False
war_rate,B,M1 JointVAE 5 tools,0.005179474679231213,0,1.504817412891235,False
war_rate,B,M1 JointVAE 5 tools,0.005179474679231213,1,1.6856107541466872,False
war_rate,B,M1 JointVAE 5 tools,0.005179474679231213,2,1.5001226964609036,False
war_rate,B,M1 JointVAE 5 tools,0.005179474679231213,3,1.5893223792244329,False
war_rate,B,M1 JointVAE 5 tools,0.005179474679231213,4,1.6495377532810842,False
war_rate,B,M1 JointVAE 5 tools,0.005179474679231213,mean,1.5858821992008685,False
war_rate,B,M1 JointVAE 5 tools,0.0071968567300115215,0,1.5048172298310776,False
war_rate,B,M1 JointVAE 5 tools,0.0071968567300115215,1,1.6856115398667701,False
war_rate,B,M1 JointVAE 5 tools,0.0071968567300115215,2,1.5001223047629428,False
war_rate,B,M1 JointVAE 5 tools,0.0071968567300115215,3,1.5893212556125378,False
war_rate,B,M1 JointVAE 5 tools,0.0071968567300115215,4,1.6495378376163112,False
war_rate,B,M1 JointVAE 5 tools,0.0071968567300115215,mean,1.5858820335379278,False
war_rate,B,M1 JointVAE 5 tools,0.01,0,1.5048169754799785,False
war_rate,B,M1 JointVAE 5 tools,0.01,1,1.6856126316008986,False
war_rate,B,M1 JointVAE 5 tools,0.01,2,1.500121760502995,False
war_rate,B,M1 JointVAE 5 tools,0.01,3,1.5893196943822143,False
war_rate,B,M1 JointVAE 5 tools,0.01,4,1.6495379547965687,False
war_rate,B,M1 JointVAE 5 tools,0.01,mean,1.585881803352531,False
war_rate,B,M1 JointVAE 5 tools,0.013894954943731374,0,1.504816622079897,False
war_rate,B,M1 JointVAE 5 tools,0.013894954943731374,1,1.6856141485211937,False
war_rate,B,M1 JointVAE 5 tools,0.013894954943731374,2,1.5001210042612774,False
war_rate,B,M1 JointVAE 5 tools,0.013894954943731374,3,1.5893175251047804,False
war_rate,B,M1 JointVAE 5 tools,0.013894954943731374,4,1.6495381176119075,False
war_rate,B,M1 JointVAE 5 tools,0.013894954943731374,mean,1.5858814835158113,False
war_rate,B,M1 JointVAE 5 tools,0.019306977288832496,0,1.5048161310699624,False
war_rate,B,M1 JointVAE 5 tools,0.019306977288832496,1,1.6856162561991253,False
war_rate,B,M1 JointVAE 5 tools,0.019306977288832496,2,1.5001199534765257,False
war_rate,B,M1 JointVAE 5 tools,0.019306977288832496,3,1.5893145109905638,False
war_rate,B,M1 JointVAE 5 tools,0.019306977288832496,4,1.6495383438313085,False
war_rate,B,M1 JointVAE 5 tools,0.019306977288832496,mean,1.585881039113497,False
war_rate,B,M1 JointVAE 5 tools,0.026826957952797246,0,1.5048154488870118,False
war_rate,B,M1 JointVAE 5 tools,0.026826957952797246,1,1.685619184661423,False
war_rate,B,M1 JointVAE 5 tools,0.026826957952797246,2,1.50011849343459,False
war_rate,B,M1 JointVAE 5 tools,0.026826957952797246,3,1.5893103230604093,False
war_rate,B,M1 JointVAE 5 tools,0.026826957952797246,4,1.649538658139407,False
war_rate,B,M1 JointVAE 5 tools,0.026826957952797246,mean,1.5858804216365683,False
war_rate,B,M1 JointVAE 5 tools,0.037275937203149395,0,1.5048145011380711,False
war_rate,B,M1 JointVAE 5 tools,0.037275937203149395,1,1.685623253463404,False
war_rate,B,M1 JointVAE 5 tools,0.037275937203149395,2,1.5001164647490854,False
war_rate,B,M1 JointVAE 5 tools,0.037275937203149395,3,1.5893045042745957,False
war_rate,B,M1 JointVAE 5 tools,0.037275937203149395,4,1.6495390948251956,False
war_rate,B,M1 JointVAE 5 tools,0.037275937203149395,mean,1.5858795636900704,False
war_rate,B,M1 JointVAE 5 tools,0.0517947467923121,0,1.5048131845177481,False
war_rate,B,M1 JointVAE 5 tools,0.0517947467923121,1,1.6856289064987553,False
war_rate,B,M1 JointVAE 5 tools,0.0517947467923121,2,1.500113645969586,False
war_rate,B,M1 JointVAE 5 tools,0.0517947467923121,3,1.5892964197239077,False
war_rate,B,M1 JointVAE 5 tools,0.0517947467923121,4,1.649539701513393,False
war_rate,B,M1 JointVAE 5 tools,0.0517947467923121,mean,1.5858783716446783,False
war_rate,B,M1 JointVAE 5 tools,0.07196856730011518,0,1.504811355605849,False
war_rate,B,M1 JointVAE 5 tools,0.07196856730011518,1,1.6856367603106661,False
war_rate,B,M1 JointVAE 5 tools,0.07196856730011518,2,1.5001097294230772,False
war_rate,B,M1 JointVAE 5 tools,0.07196856730011518,3,1.5892851874855254,False
war_rate,B,M1 JointVAE 5 tools,0.07196856730011518,4,1.6495405443403404,False
war_rate,B,M1 JointVAE 5 tools,0.07196856730011518,mean,1.5858767154330917,False
war_rate,B,M1 JointVAE 5 tools,0.1,0,1.5048088153564267,False
war_rate,B,M1 JointVAE 5 tools,0.1,1,1.6856476711101511,False
war_rate,B,M1 JointVAE 5 tools,0.1,2,1.5001042876598323,False
war_rate,B,M1 JointVAE 5 tools,0.1,3,1.5892695826733383,False
war_rate,B,M1 JointVAE 5 tools,0.1,4,1.6495417151288847,False
war_rate,B,M1 JointVAE 5 tools,0.1,mean,1.5858744143857268,False
war_rate,B,M1 JointVAE 5 tools,0.13894954943731375,0,1.5048052876508782,False
war_rate,B,M1 JointVAE 5 tools,0.13894954943731375,1,1.6856628276860008,False
war_rate,B,M1 JointVAE 5 tools,0.13894954943731375,2,1.5000967268572958,False
war_rate,B,M1 JointVAE 5 tools,0.13894954943731375,3,1.589247904358827,False
war_rate,B,M1 JointVAE 5 tools,0.13894954943731375,4,1.6495433413250375,False
war_rate,B,M1 JointVAE 5 tools,0.13894954943731375,mean,1.5858712175756078,False
war_rate,B,M1 JointVAE 5 tools,0.19306977288832497,0,1.5048003897008744,False
war_rate,B,M1 JointVAE 5 tools,0.19306977288832497,1,1.6856838800946254,False
war_rate,B,M1 JointVAE 5 tools,0.19306977288832497,2,1.5000862221274918,False
war_rate,B,M1 JointVAE 5 tools,0.19306977288832497,3,1.589217791125869,False
war_rate,B,M1 JointVAE 5 tools,0.19306977288832497,4,1.6495455997416992,False
war_rate,B,M1 JointVAE 5 tools,0.19306977288832497,mean,1.585866776558112,False
war_rate,B,M1 JointVAE 5 tools,0.2682695795279725,0,1.5047935913148922,False
war_rate,B,M1 JointVAE 5 tools,0.2682695795279725,1,1.6857131176877629,False
war_rate,B,M1 JointVAE 5 tools,0.2682695795279725,2,1.5000716277283934,False
war_rate,B,M1 JointVAE 5 tools,0.2682695795279725,3,1.5891759656861595,False
war_rate,B,M1 JointVAE 5 tools,0.2682695795279725,4,1.6495487355337477,False
war_rate,B,M1 JointVAE 5 tools,0.2682695795279725,mean,1.5858606075901913,False
war_rate,B,M1 JointVAE 5 tools,0.3727593720314938,0,1.504784159052527,False
war_rate,B,M1 JointVAE 5 tools,0.3727593720314938,1,1.6857537149677138,False
war_rate,B,M1 JointVAE 5 tools,0.3727593720314938,2,1.5000513524990524,False
war_rate,B,M1 JointVAE 5 tools,0.3727593720314938,3,1.589117881758907,False
war_rate,B,M1 JointVAE 5 tools,0.3727593720314938,4,1.6495530883295555,False
war_rate,B,M1 JointVAE 5 tools,0.3727593720314938,mean,1.585852039321551,False
war_rate,B,M1 JointVAE 5 tools,0.5179474679231207,0,1.5047710800744214,False
war_rate,B,M1 JointVAE 5 tools,0.5179474679231207,1,1.685810070292177,False
war_rate,B,M1 JointVAE 5 tools,0.5179474679231207,2,1.5000231871562055,False
war_rate,B,M1 JointVAE 5 tools,0.5179474679231207,3,1.589037236750281,False
war_rate,B,M1 JointVAE 5 tools,0.5179474679231207,4,1.6495591280904296,False
war_rate,B,M1 JointVAE 5 tools,0.5179474679231207,mean,1.585840140472703,False
war_rate,B,M1 JointVAE 5 tools,0.7196856730011514,0,1.5047529591074178,False
war_rate,B,M1 JointVAE 5 tools,0.7196856730011514,1,1.6858882709173604,False
war_rate,B,M1 JointVAE 5 tools,0.7196856730011514,2,1.4999840650565555,False
war_rate,B,M1 JointVAE 5 tools,0.7196856730011514,3,1.5889253010371858,False
war_rate,B,M1 JointVAE 5 tools,0.7196856730011514,4,1.6495675040736675,False
war_rate,B,M1 JointVAE 5 tools,0.7196856730011514,mean,1.5858236200384375,False
war_rate,B,M1 JointVAE 5 tools,1.0,0,1.504727880586005,False
war_rate,B,M1 JointVAE 5 tools,1.0,1,1.685996728475339,False
war_rate,B,M1 JointVAE 5 tools,1.0,2,1.4999297311953113,False
war_rate,B,M1 JointVAE 5 tools,1.0,3,1.5887699983067587,False
war_rate,B,M1 JointVAE 5 tools,1.0,4,1.6495791112145899,False
war_rate,B,M1 JointVAE 5 tools,1.0,mean,1.5858006899556008,False
war_rate,B,M1 JointVAE 5 tools,1.3894954943731375,0,1.5046932272124236,False
war_rate,B,M1 JointVAE 5 tools,1.3894954943731375,1,1.6861470415421853,False
war_rate,B,M1 JointVAE 5 tools,1.3894954943731375,2,1.4998542850280825,False
war_rate,B,M1 JointVAE 5 tools,1.3894954943731375,3,1.588554651205019,False
war_rate,B,M1 JointVAE 5 tools,1.3894954943731375,4,1.64959517921512,False
war_rate,B,M1 JointVAE 5 tools,1.3894954943731375,mean,1.585768876840566,False
war_rate,B,M1 JointVAE 5 tools,1.9306977288832496,0,1.5046454470186368,False
war_rate,B,M1 JointVAE 5 tools,1.9306977288832496,1,1.6863551553470688,False
war_rate,B,M1 JointVAE 5 tools,1.9306977288832496,2,1.4997495505499987,False
war_rate,B,M1 JointVAE 5 tools,1.9306977288832496,3,1.5882562832116138,False
war_rate,B,M1 JointVAE 5 tools,1.9306977288832496,4,1.6496173903592544,False
war_rate,B,M1 JointVAE 5 tools,1.9306977288832496,mean,1.5857247652973145,False
war_rate,B,M1 JointVAE 5 tools,2.6826957952797246,0,1.504579765778915,False
war_rate,B,M1 JointVAE 5 tools,2.6826957952797246,1,1.6866428998274787,False
war_rate,B,M1 JointVAE 5 tools,2.6826957952797246,2,1.4996042113639894,False
war_rate,B,M1 JointVAE 5 tools,2.6826957952797246,3,1.5878433439793218,False
war_rate,B,M1 JointVAE 5 tools,2.6826957952797246,4,1.6496480319675382,False
war_rate,B,M1 JointVAE 5 tools,2.6826957952797246,mean,1.5856636505834485,False
war_rate,B,M1 JointVAE 5 tools,3.727593720314938,0,1.5044898546141765,False
war_rate,B,M1 JointVAE 5 tools,3.727593720314938,1,1.6870399893262198,False
war_rate,B,M1 JointVAE 5 tools,3.727593720314938,2,1.4994026289703783,False
war_rate,B,M1 JointVAE 5 tools,3.727593720314938,3,1.5872727083768143,False
war_rate,B,M1 JointVAE 5 tools,3.727593720314938,4,1.6496977972179865,False
war_rate,B,M1 JointVAE 5 tools,3.727593720314938,mean,1.585580595701115,False
war_rate,B,M1 JointVAE 5 tools,5.179474679231207,0,1.5043674915230039,False
war_rate,B,M1 JointVAE 5 tools,5.179474679231207,1,1.6875865467439644,False
war_rate,B,M1 JointVAE 5 tools,5.179474679231207,2,1.499123239957273,False
war_rate,B,M1 JointVAE 5 tools,5.179474679231207,3,1.586485804026837,False
war_rate,B,M1 JointVAE 5 tools,5.179474679231207,4,1.6497837992556779,False
war_rate,B,M1 JointVAE 5 tools,5.179474679231207,mean,1.5854693763013512,False
war_rate,B,M1 JointVAE 5 tools,7.196856730011514,0,1.5042023130276287,False
war_rate,B,M1 JointVAE 5 tools,7.196856730011514,1,1.6883361475722054,False
war_rate,B,M1 JointVAE 5 tools,7.196856730011514,2,1.4987364053347754,False
war_rate,B,M1 JointVAE 5 tools,7.196856730011514,3,1.5854037765367235,False
war_rate,B,M1 JointVAE 5 tools,7.196856730011514,4,1.6499012915509028,False
war_rate,B,M1 JointVAE 5 tools,7.196856730011514,mean,1.585315986804447,False
war_rate,B,M1 JointVAE 5 tools,10.0,0,1.5039818566414382,False
war_rate,B,M1 JointVAE 5 tools,10.0,1,1.6893592254352148,False
war_rate,B,M1 JointVAE 5 tools,10.0,2,1.4982015714515426,False
war_rate,B,M1 JointVAE 5 tools,10.0,3,1.5839217546410043,False
war_rate,B,M1 JointVAE 5 tools,10.0,4,1.6501099054795507,False
war_rate,B,M1 JointVAE 5 tools,10.0,mean,1.5851148627297502,False
war_rate,B,M1 JointVAE 5 tools,13.89495494373136,0,1.503692267705833,False
war_rate,B,M1 JointVAE 5 tools,13.89495494373136,1,1.6907463855081548,False
war_rate,B,M1 JointVAE 5 tools,13.89495494373136,2,1.4974636162600843,False
war_rate,B,M1 JointVAE 5 tools,13.89495494373136,3,1.5819679780332547,False
war_rate,B,M1 JointVAE 5 tools,13.89495494373136,4,1.6504612742905724,False
war_rate,B,M1 JointVAE 5 tools,13.89495494373136,mean,1.5848663043595799,False
war_rate,B,M1 JointVAE 5 tools,19.306977288832496,0,1.503320294641352,False
war_rate,B,M1 JointVAE 5 tools,19.306977288832496,1,1.6926106791255546,False
war_rate,B,M1 JointVAE 5 tools,19.306977288832496,2,1.4966554758991002,False
war_rate,B,M1 JointVAE 5 tools,19.306977288832496,3,1.5794349867153126,False
war_rate,B,M1 JointVAE 5 tools,19.306977288832496,4,1.6510715475736373,False
war_rate,B,M1 JointVAE 5 tools,19.306977288832496,mean,1.5846185967909912,False
war_rate,B,M1 JointVAE 5 tools,26.82695795279722,0,1.5028574821979621,False
war_rate,B,M1 JointVAE 5 tools,26.82695795279722,1,1.6950871937821026,False
war_rate,B,M1 JointVAE 5 tools,26.82695795279722,2,1.4959632507166194,False
war_rate,B,M1 JointVAE 5 tools,26.82695795279722,3,1.576341336370199,False
war_rate,B,M1 JointVAE 5 tools,26.82695795279722,4,1.652097889234386,False
war_rate,B,M1 JointVAE 5 tools,26.82695795279722,mean,1.584469430460254,False
war_rate,B,M1 JointVAE 5 tools,37.27593720314938,0,1.5025883454515883,False
war_rate,B,M1 JointVAE 5 tools,37.27593720314938,1,1.6983275548699097,False
war_rate,B,M1 JointVAE 5 tools,37.27593720314938,2,1.4950261400095062,False
war_rate,B,M1 JointVAE 5 tools,37.27593720314938,3,1.572364342525023,False
war_rate,B,M1 JointVAE 5 tools,37.27593720314938,4,1.6540026686617535,False
war_rate,B,M1 JointVAE 5 tools,37.27593720314938,mean,1.5844618103035562,True
war_rate,B,M1 JointVAE 5 tools,51.794746792312125,0,1.5024955623484921,False
war_rate,B,M1 JointVAE 5 tools,51.794746792312125,1,1.7024865744474194,False
war_rate,B,M1 JointVAE 5 tools,51.794746792312125,2,1.494357796411275,False
war_rate,B,M1 JointVAE 5 tools,51.794746792312125,3,1.5672295426607092,False
war_rate,B,M1 JointVAE 5 tools,51.794746792312125,4,1.6564605923343916,False
war_rate,B,M1 JointVAE 5 tools,51.794746792312125,mean,1.5846060136404574,False
