source_row,UniqueName,Name,Season,PA,WAR,wRC+,OPS,ZScore_Contact,ZScore_Power,ZScore_Speed,ZScore_Defense,ZScore_Discipline,ZScore_Area,PCA_Contact,PCA_Power,PCA_Speed,PCA_Defense,PCA_Discipline,PCA_Area,JointVAE_Contact,JointVAE_Power,JointVAE_Speed,JointVAE_Defense,JointVAE_Discipline,JointVAE_Area,Contact_sigma,Power_sigma,Speed_sigma,Defense_sigma,Discipline_sigma,player_id,key_mlbam,key_fangraphs,birth_year,age_t,id_status,id_candidate_count,id_candidates
2206,Michael A. Taylor (2025),Michael A. Taylor,2025,325,-0.1,70,0.625,33.10733179010314,45.32814758855911,42.174445120996666,46.03108984086137,38.19337594823825,3983.1591012593017,33.37352486540116,44.95030374887524,40.91885947370722,46.0307558385777,38.74487696276821,3946.64694877828,27.101301,38.126934,40.394905,48.04514,37.579014,3489.4888758569896,0.7827571,0.8786375,0.912605,0.7141502,0.7882419,,,,,,unmatched,0,
2207,Darell Hernaiz (2025),Darell Hernaiz,2025,197,-0.1,65,0.599,56.69578114038647,31.93918712129468,36.114227346753175,45.92844683826642,44.7185838348418,4380.640848806139,57.81748342586453,31.583139703586696,34.42383030351694,45.93228971641789,44.76849870785595,4345.927518265747,49.82238,28.645552,33.938854,48.13325,40.0047,3781.238958363343,0.74173766,0.90223885,0.86425424,0.7107335,0.83601004,fg:26224.0,687231,26224,2001.0,24.0,matched,1,fg:26224/mlbam:687231
2208,Jake McCarthy (2025),Jake McCarthy,2025,222,-0.1,60,0.591,51.48871008087992,35.04248935513786,48.63311265569955,46.35648062401294,37.35553354127065,4478.542803582181,52.61528850734516,34.694987539744005,47.893593154264096,46.3560445238294,37.81990799546841,4493.931605494725,44.40793,33.34372,47.961,48.828434,34.44553,4105.406577747334,0.7585353,0.9070668,0.85761863,0.62248665,0.8088928,fg:21622.0,664983,21622,1997.0,28.0,matched,1,fg:21622/mlbam:664983
2209,Dalton Rushing (2025),Dalton Rushing,2025,155,-0.1,62,0.582,38.3437348936341,44.32823103169786,37.18072829565882,44.73701032626941,41.88214847101883,4037.625122973445,38.5040239410574,44.094749039022425,35.70581612667008,44.74241123418759,42.67886260429059,4005.22793762148,32.205635,36.01783,30.162512,47.86162,40.130264,3282.624911997268,0.78331727,0.865976,0.9177575,0.74952286,0.7904501,fg:31382.0,687221,31382,2001.0,24.0,matched,1,fg:31382/mlbam:687221
2210,Willie MacIver (2025),Willie MacIver,2025,111,-0.1,58,0.576,45.56820497098502,38.77033364595762,43.16482187749688,43.56527090167871,37.11806186664073,4103.408514237818,46.52677163142562,38.531925602739605,42.11169077737595,43.57080262787628,37.55971054249069,4105.848701449753,39.2426,34.934788,37.645855,47.15994,36.306778,3613.280456200689,0.777634,0.8974467,0.9407542,0.6875395,0.8041403,fg:24641.0,680862,24641,1996.0,29.0,matched,1,fg:24641/mlbam:680862
2211,Chas McCormick (2025),Chas McCormick,2025,116,-0.1,62,0.569,41.14232439092551,32.360256727632105,37.47705851282279,46.48963038447928,37.16585772986999,3587.0783574416214,41.42398414472427,32.17828084012389,35.91709454925922,46.49128405257675,37.52935222295165,3546.4602007364883,35.296177,30.916225,34.47303,48.96923,35.920708,3267.8261266383324,0.7924527,0.9015076,0.89792085,0.72204864,0.81712186,fg:19599.0,676801,19599,1995.0,30.0,matched,1,fg:19599/mlbam:676801
2212,Alan Roden (2025),Alan Roden,2025,153,-0.1,56,0.556,44.11871269640251,33.17517502114121,41.34538204824307,48.48303228442664,38.06365780671388,3977.602206845109,45.2172026784495,32.90790485287337,40.08198656207093,48.48240261295088,38.59211072316028,3978.43781870844,40.629005,30.89045,38.408047,50.29744,36.442753,3655.350717506929,0.76797086,0.8774322,0.8588555,0.6799813,0.79741716,fg:31564.0,702176,31564,1999.0,26.0,matched,1,fg:31564/mlbam:702176
2213,Henry Davis (2025),Henry Davis,2025,283,-0.1,41,0.512,40.50984351685491,38.929894738995976,38.79472124737701,52.00989174177656,34.23765536982528,3933.8961642238582,41.58149911072544,38.66882432070072,37.36216099532805,52.017155311066325,34.572858779920075,3914.598511802952,34.920822,32.504536,33.852055,54.492737,34.303425,3398.749237705051,0.7629731,0.89775306,0.7940507,0.74766856,0.81856763,fg:29617.0,680779,29617,1999.0,26.0,matched,1,fg:29617/mlbam:680779
2214,Otto Kemp (2025),Otto Kemp,2025,218,-0.2,95,0.709,41.23895418540744,46.25574767876295,37.33386101847646,38.44030126021696,36.00016961672318,3774.76037998685,41.23310489590053,46.07963972608204,35.754238614106384,38.44353321306395,36.52118455662598,3724.315213977995,31.549343,39.679066,33.59081,41.97911,35.08472,3126.37858608288,0.7952729,0.9090475,0.97664696,0.7506312,0.7867926,fg:31792.0,805249,31792,1999.0,26.0,matched,1,fg:31792/mlbam:805249
2215,Brooks Baldwin (2025),Brooks Baldwin,2025,328,-0.2,92,0.697,48.122037550410575,44.33376743573226,44.34956020758528,33.234048729791944,35.446732889124526,4021.70283383368,48.53403157207677,44.14739232630044,43.4080578124477,33.23891424903674,35.83304068304735,4009.660690945283,37.72454,38.58407,38.70331,39.151917,34.610214,3388.099250645228,0.78519046,0.93595123,1.0701922,0.72023934,0.7966673,fg:31394.0,681460,31394,2000.0,25.0,matched,1,fg:31394/mlbam:681460
2216,Luis Matos (2025),Luis Matos,2025,184,-0.2,91,0.691,51.96535668078652,42.7589350179919,45.94473959358602,38.46082986073595,37.39605443739065,4439.145142823014,53.14500217502373,42.47515312331021,44.96909335103953,38.46322643749591,37.589261332445496,4441.697039358562,42.930363,39.038578,44.361465,42.83393,34.627003,3936.2732154551904,0.77102107,0.933257,0.99624324,0.68764776,0.8195716,fg:26467.0,682641,26467,2002.0,23.0,matched,1,fg:26467/mlbam:682641
2217,Edgar Quero (2025),Edgar Quero,2025,403,-0.2,95,0.689,55.98410066866529,38.52429549157422,31.57663042347066,33.19548606809206,46.29688494188708,4065.839904929628,56.59041603880941,38.148028505821465,29.45795355757892,33.20379784571172,46.85816933316402,4026.9083735227823,46.109272,29.516996,26.683863,37.713585,41.73538,3163.8594946814123,0.7487833,0.8804936,0.9766098,0.7639104,0.78941095,fg:28022.0,700337,28022,2003.0,22.0,matched,1,fg:28022/mlbam:700337
2218,Wilmer Flores (2025),Wilmer Flores,2025,463,-0.2,95,0.686,52.82896358356808,35.145556904275566,33.74286717281313,39.5304985685459,41.86081482276202,3919.650995964322,53.73742056962712,34.869703420626564,31.737409118536725,39.5219017817682,42.28347188499468,3888.9331795676153,45.888245,32.88968,29.545006,42.167458,38.356106,3378.289245477435,0.75538796,0.88985103,0.93386114,0.7531507,0.79950017,fg:5827.0,527038,5827,1991.0,34.0,matched,1,fg:5827/mlbam:527038
2219,Nolan Gorman (2025),Nolan Gorman,2025,402,-0.2,88,0.666,37.08915615546001,43.26616327262376,36.10549990922666,38.17899081796047,45.01373563996791,3772.567276589365,37.49962980712798,43.00691647511072,34.37477092232561,38.18159424664703,45.58598586514073,3734.6006986648495,32.00506,36.694168,31.977432,42.800365,44.82521,3361.7940397595844,0.8021329,0.83490247,0.95798355,0.72701955,0.78429353,fg:22263.0,669357,22263,2000.0,25.0,matched,1,fg:22263/mlbam:669357
2220,Kristian Campbell (2025),Kristian Campbell,2025,263,-0.2,86,0.664,45.97413866416355,40.96829491970251,38.21697085999162,37.271887888077046,48.55564373357505,4239.643165441988,46.508069819000376,40.59063385544171,36.8490521031988,37.27761800080451,49.221887700909264,4223.286778764732,39.065205,33.78288,31.537512,42.505184,45.47062,3535.422746212795,0.78036404,0.84049153,0.9839887,0.71548647,0.78458405,fg:33644.0,692225,33644,2002.0,23.0,matched,1,fg:33644/mlbam:692225
2221,Taylor Trammell (2025),Taylor Trammell,2025,135,-0.2,80,0.63,37.34675175675586,42.27524455558257,38.37215964979089,43.79940063851461,47.3998459685828,4150.42405439838,37.73416145182486,41.91528308180563,36.79687203150511,43.80166158175752,48.0035388411491,4113.206043625815,32.577457,35.500916,34.65641,46.557316,45.022392,3596.5201748247773,0.79324824,0.8409718,0.9160309,0.713567,0.7948113,fg:19960.0,666211,19960,1997.0,28.0,matched,1,fg:19960/mlbam:666211
2222,Enrique Hernandez (2025),Enrique Hernandez,2025,256,-0.2,70,0.621,43.87902586410274,42.98896545768957,36.38247008407562,46.40086387750172,37.538731842746174,4055.081149861451,44.5847721546479,42.74322141585429,34.74921653825341,46.40112436674519,37.98077043518214,4022.5446128074136,36.5884,37.478336,30.577139,48.183098,36.559834,3371.3935923272893,0.7806149,0.90400904,0.88068134,0.77135783,0.81275225,fg:10472.0,571771,10472,1991.0,34.0,matched,1,fg:10472/mlbam:571771
2223,Victor Robles (2025),Victor Robles,2025,114,-0.2,75,0.611,45.25977805984526,34.45502774007885,45.921476032496095,42.08451172889193,29.496428401097493,3638.0670410508937,45.8438834463268,33.96809906729504,44.94639916736107,42.0864818181804,29.82792091751923,3613.24873672102,38.006004,31.858765,46.415764,46.185616,30.248894,3509.4067298806303,0.77642906,0.9368386,0.9876155,0.6626722,0.8090186,fg:18363.0,645302,18363,1997.0,28.0,matched,1,fg:18363/mlbam:645302
2224,Will Wagner (2025),Will Wagner,2025,149,-0.2,78,0.603,53.52852652518396,33.1706508498789,39.60136903507752,41.846224426492526,46.0000853080165,4343.281905433224,54.259176299558376,32.80843459851916,38.239229993063766,41.848506121734346,46.23356664878271,4317.0278946709695,45.704052,29.285507,34.294792,45.294743,42.343845,3685.0678958878752,0.7668523,0.8891738,0.9519856,0.7089916,0.82732517,fg:29634.0,695238,29634,1998.0,27.0,matched,1,fg:29634/mlbam:695238
2225,Jose Iglesias (2025),Jose Iglesias,2025,343,-0.2,73,0.592,54.89597134124196,29.57213540210781,39.7786135950219,42.3910369377499,41.44706235087694,4050.6671684535854,56.03270169291003,29.16644280101162,38.37323693395641,42.39492397602607,41.76313074982222,4037.692213775465,48.28937,27.031923,35.132427,46.53166,37.653538,3547.5211730750398,0.740366,0.89916384,0.92909706,0.6832335,0.8144016,fg:10231.0,578428,10231,1990.0,35.0,matched,1,fg:10231/mlbam:578428
2226,Cooper Hummel (2025),Cooper Hummel,2025,105,-0.2,70,0.571,41.105288820091374,43.72190938483995,39.50094604385576,44.81746170211999,48.803011381730734,4511.754861973872,41.7712892736919,43.44060126239897,38.09658444484207,44.8183374348895,49.398607421024735,4495.806312018323,35.52129,35.308086,33.887886,46.95577,46.064938,3728.7299752677295,0.77848506,0.83337635,0.89402264,0.6997697,0.79178864,fg:19458.0,669450,19458,1994.0,31.0,matched,1,fg:19458/mlbam:669450
2227,Nathaniel Lowe (2025),Nathaniel Lowe,2025,609,-0.3,91,0.689,48.42111480790809,42.28235428476307,34.49101819637962,37.72933769128376,47.16949009714028,4218.276304453682,49.10503230045008,41.96600719687933,32.429152685204,37.72083237789842,47.80048971962216,4182.384053227363,41.72602,36.24876,32.07688,39.601395,45.620388,3640.5212248178464,0.7616764,0.82548857,0.9505485,0.73420244,0.7627968,fg:19566.0,663993,19566,1995.0,30.0,matched,1,fg:19566/mlbam:663993
2228,Tyler O'Neill (2025),Tyler O'Neill,2025,209,-0.3,91,0.684,44.89098602981176,46.33161454967652,42.70702707686666,38.97929317968544,44.05742277063654,4478.694165016421,45.47632155861451,46.1196880823665,41.38377056616304,38.97998762776492,44.47858025636842,4458.360809564441,35.95404,40.576653,40.441063,42.04016,42.65499,3864.5460584945777,0.794564,0.8635761,0.9805005,0.70979375,0.7967572,fg:15711.0,641933,15711,1995.0,30.0,matched,1,fg:15711/mlbam:641933
2229,Jorge Soler (2025),Jorge Soler,2025,315,-0.3,88,0.68,41.67851352915452,46.07043020413593,36.096412956792165,38.54128123658652,44.47839569642559,4062.1402762079792,42.17439476086274,45.83989758851736,34.55209463982002,38.53915263819783,45.145636568074174,4038.474776826973,34.505997,38.381283,28.410116,42.0232,42.55955,3264.850243864627,0.78937405,0.8481257,0.9442077,0.7330421,0.77339906,fg:14221.0,624585,14221,1992.0,33.0,matched,1,fg:14221/mlbam:624585
2230,Jonathan India (2025),Jonathan India,2025,567,-0.3,89,0.669,54.5569794582466,36.5543312619956,31.12754140686819,33.64404845435757,51.90471435633879,4164.413056859936,55.6046714770693,36.18457030427923,29.134065798115365,33.647245877555186,52.57133069255092,4155.455009463943,48.588417,29.718618,28.829758,38.630363,46.732197,3561.892319679364,0.7317218,0.83280224,0.9835372,0.7380864,0.77117383,fg:21523.0,663697,21523,1996.0,29.0,matched,1,fg:21523/mlbam:663697
2231,Thairo Estrada (2025),Thairo Estrada,2025,165,-0.3,66,0.655,52.20577856935143,35.88648489175394,35.56213444884853,44.0615425938838,33.10274780146044,3758.2506808412,52.96855858088576,35.48088648836238,33.96140300780844,44.06502389668739,33.4171364706644,3720.269935626316,42.71241,32.746235,31.041374,46.56036,31.220167,3161.1060223717072,0.7595794,0.9388599,0.90759796,0.7437137,0.8114446,fg:16426.0,642731,16426,1996.0,29.0,matched,1,fg:16426/mlbam:642731
2232,Cole Young (2025),Cole Young,2025,257,-0.3,80,0.607,50.41117229788578,36.49993204003999,40.050285498461584,38.313803604652215,49.596768713689634,4392.353681733737,51.536449269327576,35.96545866175333,38.75740742649401,38.31968047242032,50.00409392970293,4387.131357655806,45.160294,30.192993,34.86555,43.518723,45.51497,3789.8396519830408,0.76000756,0.8410922,0.9788476,0.6844921,0.79907066,fg:31680.0,702284,31680,2003.0,22.0,matched,1,fg:31680/mlbam:702284
2233,Justin Turner (2025),Justin Turner,2025,191,-0.3,71,0.602,53.53899678284742,34.299811814396065,39.93429114595002,44.74839228254872,43.54421952973132,4409.554116193105,54.59596978355505,34.00464522942538,38.61033023072636,44.74644762497692,43.919502791794855,4403.482906868818,46.640266,30.774378,34.16303,47.18443,40.237377,3744.2590029957446,0.7589118,0.8881621,0.9056232,0.70148945,0.81999534,fg:5235.0,457759,5235,1984.0,41.0,matched,1,fg:5235/mlbam:457759
2234,Cody Freeman (2025),Cody Freeman,2025,121,-0.3,66,0.6,57.11854074262465,32.53659337099465,38.67188297110216,43.3441861473475,38.53507245296081,4120.088016086648,58.24067653803398,32.46478830399145,37.259711533205774,43.34682676181032,39.02158449820785,4127.392923208206,48.0701,32.121273,33.764923,46.83179,35.02424,3582.526861891386,0.75664634,0.9176001,0.9234616,0.70537823,0.8203316,fg:25629.0,683227,25629,2001.0,24.0,matched,1,fg:25629/mlbam:683227
2235,Travis d'Arnaud (2025),Travis d'Arnaud,2025,231,-0.3,64,0.598,37.35699395210359,38.99307412775645,34.93408991175685,42.80852028032982,34.559523948217524,3369.027499970924,37.84158527547712,38.99437682186647,33.215531518648845,42.81606574116121,35.02463046394467,3337.252936170561,32.234974,34.92266,27.312498,47.290264,34.58295,2910.893379652852,0.8009691,0.90212643,0.9435364,0.7545736,0.7999941,fg:7739.0,518595,7739,1989.0,36.0,matched,1,fg:7739/mlbam:518595
2236,Jonatan Clase (2025),Jonatan Clase,2025,112,-0.3,69,0.588,46.50315005511708,35.31945101346931,41.25983304199393,42.6490213275556,44.11783655134053,4181.1453632114135,47.16633721786396,35.11742646841969,40.04156578820864,42.65116954839113,44.67817054713501,4176.668650403006,40.634636,32.290295,36.197487,46.193893,40.99172,3667.40964278474,0.7778873,0.86186725,0.9470481,0.68785465,0.8051201,fg:26599.0,682729,26599,2002.0,23.0,matched,1,fg:26599/mlbam:682729
2237,Santiago Espinal (2025),Santiago Espinal,2025,328,-0.3,58,0.575,58.59716725809953,27.470192836616363,38.61148103970616,46.42555004358421,45.67395344723623,4403.250086821177,59.96072658667018,27.06610081258581,37.335672057858666,46.42793433374197,46.04651703970059,4406.092458356246,53.29265,24.189682,32.05015,49.723274,39.046913,3652.298269575448,0.7132791,0.90006816,0.84124494,0.68059814,0.8179845,fg:19997.0,669289,19997,1994.0,31.0,matched,1,fg:19997/mlbam:669289
2238,Emmanuel Rivera (2025),Emmanuel Rivera,2025,127,-0.3,64,0.575,48.54258107053293,31.730473539671088,37.36636243172051,44.79776461471369,35.599538178380215,3672.378326641042,48.9555826046176,31.314163854380038,35.760292476881766,44.8000675589705,35.9837967348877,3627.5932670916527,39.639545,28.94792,31.655298,47.76372,33.98828,3113.045306603988,0.7639331,0.9149523,0.92050266,0.7301124,0.8152357,fg:19890.0,656896,19890,1996.0,29.0,matched,1,fg:19890/mlbam:656896
2239,Brady House (2025),Brady House,2025,274,-0.3,56,0.574,44.364689465126816,39.07919421287541,39.259209072050886,47.48965738690376,28.639961120214718,3691.5571969661146,44.41980027287378,38.66814000391943,37.88477007630425,47.49253672681568,28.994268812893345,3636.24071002181,33.74163,32.330452,36.813328,48.99125,28.320309,3056.5174363715846,0.75549567,0.9501666,0.88784933,0.746583,0.80794656,fg:29993.0,691781,29993,2003.0,22.0,matched,1,fg:29993/mlbam:691781
2240,Carson Williams (2025),Carson Williams,2025,106,-0.3,54,0.573,32.91173054245843,43.63330510064494,40.21111042107934,43.759174950589326,36.84226976708772,3697.197221971414,33.15120347230221,43.559848816994496,38.824092450062814,43.76369848140655,37.44361833168397,3668.363417952391,29.214943,38.731667,36.219753,47.605022,36.801067,3369.447653142978,0.802218,0.8915126,0.9434026,0.7316578,0.79634506,fg:30038.0,700246,30038,2003.0,22.0,matched,1,fg:30038/mlbam:700246
2241,Tyler Wade (2025),Tyler Wade,2025,127,-0.3,69,0.561,44.94415353467283,23.0099985645672,40.33343828272659,42.58494098666052,47.75383302485251,3737.5018986770415,45.82625879081926,22.96483971555928,38.9922416142795,42.58781982955635,48.24849757076161,3744.444690144484,43.76232,26.12682,38.69184,47.320683,44.035202,3802.346706918189,0.7683933,0.84607804,0.9610565,0.64593095,0.80223554,fg:15730.0,642180,15730,1994.0,31.0,matched,1,fg:15730/mlbam:642180
2242,Samuel Basallo (2025),Samuel Basallo,2025,118,-0.3,55,0.559,43.57933842829284,42.977979286005166,37.73930560241877,44.0615425938838,33.41058949752022,3845.072287248985,44.43851548652527,42.69460270383029,36.34999878741894,44.06502389668739,33.76807335997129,3823.0527499476575,36.196815,36.973175,30.067112,46.889275,33.846092,3172.70184163835,0.784506,0.9248054,0.93708134,0.7570939,0.81265867,fg:28824.0,694212,28824,2004.0,21.0,matched,1,fg:28824/mlbam:694212
2243,Jose Herrera (2025),Jose Herrera,2025,204,-0.3,57,0.544,45.80189950779675,27.366322666420764,36.48049914690655,44.60968115759197,53.11602291429141,4128.276554773218,47.19362919880975,27.10457329636809,34.863874673732795,44.617135145030986,53.86042741482874,4148.806606623286,45.490578,26.546856,29.067781,49.069813,47.18146,3741.046517050627,0.7483085,0.82524085,0.89290094,0.68144447,0.79178464,fg:17040.0,645444,17040,1997.0,28.0,matched,1,fg:17040/mlbam:645444
2244,Brendan Rodgers (2025),Brendan Rodgers,2025,128,-0.3,55,0.544,38.385770660408745,43.19782120492974,36.86337754607612,44.75504438745031,40.816347067223866,3943.9960464803166,38.5797100899127,42.94158077336124,35.33914753655344,44.75783441308065,41.41426205793639,3902.783679384978,32.196304,34.482483,31.607033,47.111065,40.12663,3267.580932380225,0.7910628,0.87350595,0.9173916,0.736549,0.79786354,fg:17907.0,663898,17907,1996.0,29.0,matched,1,fg:17907/mlbam:663898
2245,Zack Gelof (2025),Zack Gelof,2025,101,-0.3,36,0.502,28.4643461456323,39.912642136348246,38.89668989095279,46.90295616149571,38.18686866347844,3514.6141108977536,28.600379556269825,39.89427490599829,37.469903686514165,46.90530907514706,38.8380068104534,3483.650547141101,27.343742,34.17936,35.570503,49.454674,38.093052,3250.2271984717,0.7959891,0.8729196,0.9161854,0.7302431,0.79429865,fg:29766.0,680869,29766,1999.0,26.0,matched,1,fg:29766/mlbam:680869
2246,Warming Bernabel (2025),Warming Bernabel,2025,146,-0.4,78,0.698,53.04124545222086,35.97410451747406,38.96033402677645,42.51587156708925,33.76459597140712,3895.791143580099,53.71521406261333,35.72602345825632,37.48482084438147,42.515930019643775,34.017002817869184,3863.86287514945,43.32401,34.889297,35.683697,44.785896,32.048958,3413.570255403205,0.7633929,0.94447976,0.93496764,0.71751606,0.8105071,fg:26536.0,682653,26536,2002.0,23.0,matched,1,fg:26536/mlbam:682653
2247,Eric Wagaman (2025),Eric Wagaman,2025,514,-0.4,85,0.674,53.709391590507465,43.38804468463368,39.44244927972174,39.83702377740387,42.00771719233378,4537.784223286611,54.18846552234848,42.8887443427489,37.91125901377364,39.83034393961387,42.57075560603588,4499.691746986207,42.865864,36.00635,37.25303,40.68423,38.4177,3618.86634594108,0.7629031,0.903017,0.946694,0.7224041,0.7919718,fg:23395.0,676572,23395,1997.0,28.0,matched,1,fg:23395/mlbam:676572
2248,Randal Grichuk (2025),Randal Grichuk,2025,293,-0.4,82,0.674,54.02506946215895,48.70169244550662,38.74989067727082,40.42705105526272,38.13356270680344,4606.269736275913,54.86179389591709,48.29860892710224,37.442553167526896,40.42326498533435,38.58164523716292,4587.885292148901,42.50922,39.97992,34.02536,41.05838,36.484287,3569.208936077567,0.7631119,0.92273813,0.9264925,0.74792475,0.8012932,fg:10243.0,545341,10243,1991.0,34.0,matched,1,fg:10243/mlbam:545341
2249,Ryan Mountcastle (2025),Ryan Mountcastle,2025,357,-0.4,81,0.653,44.89581784363006,45.8656966004621,39.42772619446876,42.03098183116345,28.517939394527,3805.993763178321,44.78625896962205,45.37077907919575,37.96971763600556,42.025745141622,28.765083749480603,3731.7381434851386,32.204117,35.817284,35.153793,42.506638,28.55528,2872.301695787744,0.7644857,0.9623913,0.96579105,0.7500115,0.7928735,fg:18373.0,663624,18373,1997.0,28.0,matched,1,fg:18373/mlbam:663624
2250,Weston Wilson (2025),Weston Wilson,2025,125,-0.4,81,0.652,46.98205728295126,43.50083322607641,36.97612969416003,41.281714827828864,44.879797703924325,4346.304202542665,47.44865826797624,43.39180632787949,35.395347049800904,41.28381839152362,45.48275872993035,4323.409691529104,38.327324,38.05215,33.465134,43.93966,42.157448,3647.525224341751,0.783246,0.86456335,0.9307317,0.73133224,0.795274,fg:19358.0,642215,19358,1994.0,31.0,matched,1,fg:19358/mlbam:642215
2251,Max Muncy (2025),Max Muncy,2025,220,-0.4,72,0.638,40.20981434149477,42.73214045472893,36.92102603417331,40.04922111479388,35.77940191418495,3636.005341098533,40.58830127003282,42.45296633944011,35.461582697843994,40.05455346042939,36.34666094720135,3604.5229910008034,33.27082,37.56191,29.75169,44.97674,34.71771,3053.8215185379486,0.7966401,0.8997857,0.96466446,0.74403876,0.7906031,,,,,,ambiguous,2,fg:29779/mlbam:691777;fg:13301/mlbam:571970
2252,Matt Mervis (2025),Matt Mervis,2025,134,-0.4,72,0.637,30.68283759620405,42.84719285381921,37.37439249292984,42.73196724274426,36.36634297867697,3415.7054744124302,31.14038064640495,42.77786038465569,35.90714498488656,42.73136579463194,36.80564694910448,3386.430958926633,28.658886,38.66098,30.108242,47.281292,37.36422,3106.6246012331594,0.8139792,0.892231,0.9404229,0.7577155,0.80115044,fg:27845.0,670223,27845,1998.0,27.0,matched,1,fg:27845/mlbam:670223
2253,Dylan Carlson (2025),Dylan Carlson,2025,241,-0.4,74,0.614,48.60952481510821,36.65658040897598,37.46627500831466,42.36468774544201,46.465177852342585,4265.309907974662,49.71325580772289,36.45069429840845,35.968637727197866,42.36526731200336,47.10891574126899,4272.481046120402,43.622063,32.904327,33.60071,45.505898,42.51001,3737.093049878061,0.7679197,0.846948,0.9313505,0.7023625,0.7955576,fg:20126.0,666185,20126,1998.0,27.0,matched,1,fg:20126/mlbam:666185
2254,Gio Urshela (2025),Gio Urshela,2025,197,-0.4,68,0.613,47.60791132020391,32.263052231412686,35.27010332733738,43.5841364759723,34.21706818466472,3486.306526609627,48.00316985346797,31.939519240423635,33.51682604224028,43.58764915528231,34.38990180701653,3430.664572414702,38.61431,30.059475,30.529985,46.495953,33.49325,3018.929922835785,0.77758324,0.93520504,0.93574005,0.7531286,0.82356346,fg:10681.0,570482,10681,1991.0,34.0,matched,1,fg:10681/mlbam:570482
2255,Nolan Jones (2025),Nolan Jones,2025,403,-0.4,72,0.6,44.67052000708003,40.62618180785164,40.21026214504252,43.01380628551974,44.528727498755615,4318.96162141086,45.35407863208589,40.2427260997196,38.76120218028494,43.01299798548082,45.111413169214416,4298.122753876094,38.40925,32.255314,37.63891,45.13439,42.849236,3676.569308494506,0.7726199,0.8549695,0.93721443,0.6910025,0.7953974,fg:20529.0,666134,20529,1998.0,27.0,matched,1,fg:20529/mlbam:666134
2256,Michael Massey (2025),Michael Massey,2025,277,-0.4,57,0.581,55.32352227409579,32.78582584655813,37.430344428953376,46.29489482245596,31.69874820323639,3801.859168537786,56.33138785690832,32.44311814748562,35.90379960662135,46.29696485053351,32.00147527694236,3775.1678289036886,45.68057,28.736275,31.993816,48.672424,29.934277,3144.990565904931,0.7373272,0.9433751,0.8711477,0.72534305,0.81852233,fg:27684.0,686681,27684,1998.0,27.0,matched,1,fg:27684/mlbam:686681
2257,Chris Taylor (2025),Chris Taylor,2025,125,-0.4,56,0.557,36.29538651757946,36.063711355961175,40.48432797687303,44.124791421666174,36.92744112397631,3578.3669645524355,36.52686376062084,35.8519546356172,39.17336008556484,44.126950267009214,37.612302858392,3555.1337038449715,32.137215,33.172344,38.019974,47.597076,35.27058,3304.5375234748853,0.79472905,0.893474,0.9398332,0.70805025,0.7995781,fg:13757.0,621035,13757,1990.0,35.0,matched,1,fg:13757/mlbam:621035
2258,Jon Berti (2025),Jon Berti,2025,107,-0.4,42,0.492,50.61467331220884,34.318450155302926,46.45730019279375,43.43212114121236,39.514093186766175,4310.793276758885,51.29724053639091,33.81263836227084,45.50218794233707,43.43556309912892,40.11479173965248,4303.361406850269,42.208767,29.695599,45.60668,46.92854,37.023155,3827.113997189652,0.7577287,0.8924794,0.9242373,0.6434646,0.8041001,fg:12037.0,542932,12037,1990.0,35.0,matched,1,fg:12037/mlbam:542932
2259,Hunter Feduccia (2025),Hunter Feduccia,2025,105,-0.4,39,0.471,41.830102633012686,34.00528689114181,39.16887220902007,43.86847005808588,48.56557141140172,4106.030548668658,42.7886280895692,33.75206550630086,37.78837447695736,43.87355139167008,49.03071719774551,4102.220257453251,39.438602,30.353834,32.090458,47.72935,46.054848,3669.815524370594,0.7775999,0.8365083,0.9224916,0.69445616,0.80148816,fg:23372.0,676439,23372,1997.0,28.0,matched,1,fg:23372/mlbam:676439
2260,Alexander Canario (2025),Alexander Canario,2025,234,-0.5,68,0.611,36.27505368094317,42.0838816958622,39.17077737628206,44.60053451335227,36.28053117717213,3735.892814214392,36.192410909059696,41.84837950345419,37.52708852123604,44.60147831138837,36.75075497578598,3674.902179968101,28.650059,35.187954,37.827724,46.977196,35.815678,3245.4322982100257,0.789338,0.897748,0.937071,0.73623866,0.80308306,fg:22842.0,672744,22842,2000.0,25.0,matched,1,fg:22842/mlbam:672744
2261,Jonah Heim (2025),Jonah Heim,2025,433,-0.5,69,0.602,47.94601850529555,37.01870500512829,36.45126159158892,41.63761236885182,40.004907759202034,3911.603391867839,49.04618286071796,36.73807704773712,34.59372542291956,41.64588048336287,40.40249276474238,3888.699372072165,41.377293,32.281727,31.668732,45.633415,38.0503,3382.9021946496123,0.7719629,0.8850092,0.94228166,0.7304003,0.81023365,fg:16930.0,641680,16930,1995.0,30.0,matched,1,fg:16930/mlbam:641680
2262,Braxton Fulford (2025),Braxton Fulford,2025,120,-0.5,49,0.591,42.227738955763925,37.795656606017886,44.50508685879377,41.63345480328832,38.859659466529465,3989.606978614967,42.7215799176592,37.35283808317811,43.48446771262631,41.63876374079804,39.48744422930046,3976.298049053025,36.808002,33.58989,43.571274,45.95307,37.455425,3710.0791904358425,0.78111887,0.8837369,0.97067,0.66924596,0.8026037,fg:29704.0,690924,29704,1998.0,27.0,matched,1,fg:29704/mlbam:690924
